"State","County","Year","Population","Total Damage","Population Change","Population Change Ratio","Expected Damage","Magic Number"
"Mississippi","Attala",2006,19466,510413,168,1.00870556534356,514856.433723702,1.00870556534356
"Mississippi","Attala",2009,19755,3585,289,1.01484639884928,3638.22433987465,1.01484639884928
"Mississippi","Attala",2011,19385,221605,-370,0.981270564414072,217454.463426981,0.981270564414072
"Mississippi","Attala",2012,19145,2225,-240,0.987619293267991,2197.45292752128,0.987619293267991
"Mississippi","Attala",2014,18820,70044,-325,0.983024288325934,68854.9532515017,0.983024288325934
"Mississippi","Attala",2017,18467,72194,-353,0.981243358129649,70839.8829968119,0.981243358129649
"Mississippi","Attala",2019,18174,10088,-293,0.984133860399632,9927.94238371148,0.984133860399632
"Mississippi","Benton",1999,8091,15336,NA,NA,NA,NA
"Mississippi","Benton",2002,7835,1433,-256,0.968359906068471,1387.65974539612,0.968359906068471
"Mississippi","Benton",2004,7808,1366,-27,0.996553924696873,1361.29266113593,0.996553924696873
"Mississippi","Benton",2010,8694,881695,886,1.11347336065574,981743.894723361,1.11347336065574
"Mississippi","Bolivar",1997,40561,2216837,NA,NA,NA,NA
"Mississippi","Bolivar",1999,39826,76680,-735,0.981879144991494,75290.4928379478,0.981879144991494
"Mississippi","Bolivar",2001,40062,945320,236,1.00592577713052,950921.755637021,1.00592577713052
"Mississippi","Bolivar",2002,39207,39421,-855,0.978658079976037,38579.6801707354,0.978658079976037
"Mississippi","Bolivar",2003,38824,63055,-383,0.990231336240977,62439.0369066748,0.990231336240977
"Mississippi","Bolivar",2005,37567,52777,-1257,0.967623119719761,51068.2453894498,0.967623119719761
"Mississippi","Bolivar",2006,37614,510413,47,1.00125109803817,511051.576702957,1.00125109803817
"Mississippi","Bolivar",2009,36766,319145,-848,0.977455202850003,311949.940713564,0.977455202850003
"Mississippi","Bolivar",2010,34106,5877,-2660,0.927650546700756,5451.80226296034,0.927650546700756
"Mississippi","Bolivar",2011,33807,1152352,-299,0.991233214097226,1142249.57673137,0.991233214097226
"Mississippi","Bolivar",2012,33997,22258,190,1.00562013784128,22383.0930280711,1.00562013784128
"Mississippi","Bolivar",2013,33979,10958,-18,0.999470541518369,10952.1981939583,0.999470541518369
"Mississippi","Bolivar",2014,33818,10776,-161,0.995261779334295,10724.9409341064,0.995261779334295
"Mississippi","Bolivar",2015,33230,5397,-588,0.982612809746289,5303.16133420072,0.982612809746289
"Mississippi","Bolivar",2016,32549,165496,-681,0.979506470057177,162104.402768583,0.979506470057177
"Mississippi","Bolivar",2017,31718,3138,-831,0.974469261728471,3057.88454330394,0.974469261728471
"Mississippi","Bolivar",2018,31115,76764,-603,0.980988713033609,75304.6175673119,0.980988713033609
"Mississippi","Bolivar",2019,30628,90796,-487,0.984348385023301,89374.8959665756,0.984348385023301
"Mississippi","Calhoun",1997,14989,4749,NA,NA,NA,NA
"Mississippi","Calhoun",1999,14891,1533,-98,0.993461872039496,1522.97704983655,0.993461872039496
"Mississippi","Calhoun",2002,14815,1433,-76,0.994896246054664,1425.68632059633,0.994896246054664
"Mississippi","Calhoun",2004,14644,2732,-171,0.988457644279446,2700.46628417145,0.988457644279447
"Mississippi","Calhoun",2008,14494,119056,-150,0.989756897022671,117836.497131931,0.989756897022671
"Mississippi","Calhoun",2009,14422,2390,-72,0.99503242721126,2378.12750103491,0.99503242721126
"Mississippi","Calhoun",2010,14968,176339,546,1.0378588267924,183014.987657745,1.0378588267924
"Mississippi","Calhoun",2019,14361,57503,-607,0.959446819882416,55171.0704836986,0.959446819882416
"Mississippi","Carroll",1997,10030,7917,NA,NA,NA,NA
"Mississippi","Carroll",1999,9967,76680,-63,0.993718843469591,76198.3609172483,0.993718843469591
"Mississippi","Carroll",2002,10488,8600,521,1.05227249924752,9049.54349352864,1.05227249924752
"Mississippi","Carroll",2005,10261,2638,-227,0.978356216628528,2580.90369946606,0.978356216628528
"Mississippi","Carroll",2007,10327,12400,66,1.00643212162557,12479.7583081571,1.00643212162557
"Mississippi","Carroll",2008,10373,297640,46,1.00445434298441,298965.79064588,1.00445434298441
"Mississippi","Carroll",2009,10278,29882,-95,0.990841608020823,29608.3289308782,0.990841608020823
"Mississippi","Carroll",2010,10602,561932,324,1.03152364273205,579646.143607706,1.03152364273205
"Mississippi","Carroll",2011,10435,28411,-167,0.984248255046218,27963.4771741181,0.984248255046218
"Mississippi","Carroll",2015,10203,5397,-232,0.977767129851461,5277.00919980834,0.977767129851461
"Mississippi","Carroll",2016,10186,117447,-17,0.998333823385279,117251.312555131,0.998333823385279
"Mississippi","Carroll",2018,9920,20470,-266,0.973885725505596,19935.4408010995,0.973885725505596
"Mississippi","Carroll",2019,9947,95838,27,1.00272177419355,96098.8493951613,1.00272177419355
"Mississippi","Chickasaw",1999,18121,1533,NA,NA,NA,NA
"Mississippi","Chickasaw",2002,19306,1433,1185,1.06539374206721,1526.70923238232,1.06539374206721
"Mississippi","Chickasaw",2005,19088,1319,-218,0.98870817362478,1304.10608101108,0.98870817362478
"Mississippi","Chickasaw",2015,17395,26987,-1693,0.911305532271584,24593.4023994132,0.911305532271584
"Mississippi","Choctaw",2003,9517,70064,NA,NA,NA,NA
"Mississippi","Choctaw",2004,9335,13665,-182,0.9808763265735,13403.6750026269,0.9808763265735
"Mississippi","Choctaw",2005,9267,151734,-68,0.99271558650241,150628.706802357,0.99271558650241
"Mississippi","Choctaw",2006,9172,382810,-95,0.989748570195317,378885.650156469,0.989748570195317
"Mississippi","Choctaw",2009,9023,3585,-149,0.983754906236372,3526.76133885739,0.983754906236372
"Mississippi","Choctaw",2011,8450,573903,-573,0.93649562229857,537457.647124016,0.93649562229857
"Mississippi","Choctaw",2016,8299,2135,-151,0.982130177514793,2096.84792899408,0.982130177514793
"Mississippi","Choctaw",2019,8210,50442,-89,0.989275816363417,49901.0507290035,0.989275816363417
"Mississippi","Claiborne",1997,11605,158345,NA,NA,NA,NA
"Mississippi","Claiborne",2001,11677,145210,72,1.00620422231797,146110.915122792,1.00620422231797
"Mississippi","Claiborne",2003,11252,71465,-425,0.963603665324998,68863.935942451,0.963603665324998
"Mississippi","Claiborne",2005,11272,158331,20,1.00177746178457,158612.427301813,1.00177746178457
"Mississippi","Claiborne",2008,10813,714337,-459,0.959279630943932,685248.933729596,0.959279630943932
"Mississippi","Claiborne",2011,9780,312520,-1033,0.904466845463794,282663.978544345,0.904466845463794
"Mississippi","Claiborne",2014,9167,3232,-613,0.937321063394683,3029.42167689162,0.937321063394683
"Mississippi","Claiborne",2016,9152,10677,-15,0.998363695865605,10659.5291807571,0.998363695865605
"Mississippi","Claiborne",2017,9026,20926,-126,0.986232517482518,20637.9016608392,0.986232517482518
"Mississippi","Clarke",1998,18239,781778,NA,NA,NA,NA
"Mississippi","Clarke",1999,18445,76680,206,1.01129447886397,77546.0606392894,1.01129447886397
"Mississippi","Clarke",2001,17797,29042,-648,0.964868528056384,28021.7117918135,0.964868528056384
"Mississippi","Clarke",2002,17690,2867,-107,0.993987750744508,2849.7628813845,0.993987750744508
"Mississippi","Clarke",2003,17562,44840,-128,0.992764273600904,44515.5500282646,0.992764273600905
"Mississippi","Clarke",2005,17321,263887,-241,0.986277189386175,260265.728675549,0.986277189386175
"Mississippi","Clarke",2009,17207,8367,-114,0.993418393857168,8311.93170140292,0.993418393857168
"Mississippi","Clarke",2010,16727,17633,-480,0.972104376125995,17141.1164642297,0.972104376125995
"Mississippi","Clarke",2011,16695,3409330,-32,0.998086925330304,3402807.69713637,0.998086925330304
"Mississippi","Clarke",2012,16529,361694,-166,0.99005690326445,358097.641569332,0.990056903264451
"Mississippi","Clarke",2015,16022,48576,-507,0.969326638030129,47086.0107689515,0.969326638030129
"Mississippi","Clarke",2016,15896,234899,-126,0.992135813256772,233051.710398202,0.992135813256772
"Mississippi","Clarke",2017,15805,108814,-91,0.994275289380976,108191.071338702,0.994275289380976
"Mississippi","Clarke",2018,15585,69598,-220,0.986080354318254,68629.2204998418,0.986080354318254
"Mississippi","Clarke",2019,15541,75664,-44,0.997176772537697,75450.3833172923,0.997176772537697
"Mississippi","Clay",1997,21563,5541,NA,NA,NA,NA
"Mississippi","Clay",2003,21362,1401,-201,0.990678477020823,1387.94054630617,0.990678477020823
"Mississippi","Clay",2004,21394,1366,32,1.00149798707986,1368.04625035109,1.00149798707986
"Mississippi","Clay",2005,21104,131943,-290,0.986444797606806,130154.485930635,0.986444797606806
"Mississippi","Clay",2009,20722,442265,-382,0.981899166034875,434259.634666414,0.981899166034875
"Mississippi","Clay",2011,20496,681866,-226,0.989093716822701,674429.376315027,0.9890937168227
"Mississippi","Clay",2018,19404,19447,-1092,0.94672131147541,18410.8893442623,0.94672131147541
"Mississippi","Clay",2019,19316,131148,-88,0.99546485260771,130553.224489796,0.99546485260771
"Mississippi","Coahoma",1997,31471,1583,NA,NA,NA,NA
"Mississippi","Coahoma",2000,30550,7429,-921,0.970734962346287,7211.59003527057,0.970734962346287
"Mississippi","Coahoma",2001,30275,58083,-275,0.990998363338789,57560.1579378069,0.990998363338789
"Mississippi","Coahoma",2002,29846,17201,-429,0.985829892650702,16957.2599834847,0.985829892650702
"Mississippi","Coahoma",2003,29295,7006,-551,0.981538564631776,6876.65918381023,0.981538564631776
"Mississippi","Coahoma",2008,27184,119056,-2111,0.927939921488309,110476.815292712,0.927939921488309
"Mississippi","Coahoma",2009,26936,29882,-248,0.990876986462625,29609.3861094762,0.990876986462625
"Mississippi","Coahoma",2011,25851,852332,-1085,0.959719334719335,817999.5,0.959719334719335
"Mississippi","Coahoma",2016,23834,1067727,-2017,0.92197593903524,984418.60345828,0.92197593903524
"Mississippi","Copiah",2000,28761,7429,NA,NA,NA,NA
"Mississippi","Copiah",2001,28828,363025,67,1.00232954347902,363870.68252147,1.00232954347902
"Mississippi","Copiah",2002,28698,17919,-130,0.995490495351741,17838.1941862079,0.995490495351741
"Mississippi","Copiah",2003,28953,4203,255,1.00888563662973,4240.34633075476,1.00888563662973
"Mississippi","Copiah",2004,28989,1366593,36,1.00124339446689,1368292.2141747,1.00124339446689
"Mississippi","Copiah",2005,28909,395831,-80,0.997240332539929,394738.638069613,0.997240332539929
"Mississippi","Copiah",2008,29228,716718,319,1.01103462589505,724626.715002248,1.01103462589505
"Mississippi","Copiah",2009,29094,35857,-134,0.995415355138908,35692.6083892158,0.995415355138908
"Mississippi","Copiah",2010,29434,1175,340,1.01168625833505,1188.73135354369,1.01168625833505
"Mississippi","Copiah",2011,29278,111370,-156,0.994700006794863,110779.739756744,0.994700006794863
"Mississippi","Copiah",2013,28941,5479,-337,0.988489650932441,5415.93479745884,0.988489650932441
"Mississippi","Copiah",2014,28977,2155,36,1.00124391002384,2157.68062610138,1.00124391002384
"Mississippi","Copiah",2015,28865,21589,-112,0.996134865583049,21505.5556130724,0.996134865583049
"Mississippi","Copiah",2016,28647,64062,-218,0.992447600900745,63578.1782089035,0.992447600900745
"Mississippi","Copiah",2017,28528,47083,-119,0.995845987363424,46887.4166230321,0.995845987363424
"Mississippi","Covington",2001,19467,65344,NA,NA,NA,NA
"Mississippi","Covington",2003,20004,28025,537,1.02758514409,28798.0736631222,1.02758514409
"Mississippi","Covington",2004,20072,273318,68,1.00339932013597,274247.095380924,1.00339932013597
"Mississippi","Covington",2005,20028,831245,-44,0.997807891590275,829422.820844958,0.997807891590275
"Mississippi","Covington",2009,20544,251014,516,1.0257639304973,257481.10724985,1.0257639304973
"Mississippi","Covington",2011,19485,106824,-1059,0.948452102803738,101317.447429907,0.948452102803738
"Mississippi","Covington",2012,19443,11129,-42,0.997844495765974,11105.0113933795,0.997844495765974
"Mississippi","Covington",2013,19208,54793,-235,0.987913387851669,54130.7382605565,0.987913387851669
"Mississippi","Covington",2014,19151,70044,-57,0.997032486463973,69836.1434818826,0.997032486463973
"Mississippi","Covington",2015,19243,5397,92,1.0048039266879,5422.9267923346,1.0048039266879
"Mississippi","Covington",2016,19174,281876,-69,0.996414280517591,280865.271735176,0.996414280517591
"Mississippi","Covington",2017,19014,1569474,-160,0.991655366642328,1556377.3149056,0.991655366642328
"Mississippi","Covington",2019,18636,8069,-378,0.980119911644052,7908.58756705585,0.980119911644052
"Mississippi","Forrest",1998,74484,859955,NA,NA,NA,NA
"Mississippi","Forrest",1999,74927,766805,443,1.00594758605875,771365.63872778,1.00594758605875
"Mississippi","Forrest",2001,73240,190224,-1687,0.97748475182511,185941.05943118,0.97748475182511
"Mississippi","Forrest",2002,73550,1433,310,1.00423265974877,1439.06540141999,1.00423265974877
"Mississippi","Forrest",2003,74305,99488,755,1.01026512576479,100509.256832087,1.01026512576479
"Mississippi","Forrest",2004,74832,474207,527,1.00709238947581,477570.260736155,1.00709238947581
"Mississippi","Forrest",2005,75726,580551,894,1.01194676074407,587486.703896729,1.01194676074407
"Mississippi","Forrest",2007,79131,496013,3405,1.04496474130418,518316.096228508,1.04496474130418
"Mississippi","Forrest",2008,79836,892922,705,1.00890927702165,900877.289456724,1.00890927702165
"Mississippi","Forrest",2009,81078,1072191,1242,1.01555689162784,1088870.95919134,1.01555689162784
"Mississippi","Forrest",2010,74941,35266,-6137,0.9243074570167,32596.6267791509,0.9243074570167
"Mississippi","Forrest",2011,75790,393206,849,1.0113289120775,397660.596202346,1.0113289120775
"Mississippi","Forrest",2012,76412,145789,622,1.00820688745217,146985.473914764,1.00820688745217
"Mississippi","Forrest",2013,76584,109586,172,1.00225095534733,109832.673192692,1.00225095534733
"Mississippi","Forrest",2014,75822,40948,-762,0.990050141021623,40540.5731745534,0.990050141021623
"Mississippi","Forrest",2015,75593,6476,-229,0.996979768404948,6456.44098019045,0.996979768404948
"Mississippi","Forrest",2016,75564,537061,-29,0.99961636659479,536854.965459765,0.999616366594791
"Mississippi","Forrest",2017,75155,1394730,-409,0.994587369646922,1387180.84206765,0.994587369646922
"Mississippi","Forrest",2018,74912,1008180,-243,0.99676668219014,1004920.23365046,0.99676668219014
"Mississippi","Forrest",2019,74897,1766502,-15,0.999799765057668,1766148.2845739,0.999799765057668
"Mississippi","Franklin",2001,8342,14521,NA,NA,NA,NA
"Mississippi","Franklin",2002,8203,1433,-139,0.983337329177655,1409.12239271158,0.983337329177655
"Mississippi","Franklin",2003,8235,11209,32,1.00390101182494,11252.7264415458,1.00390101182494
"Mississippi","Franklin",2004,8301,27331,66,1.008014571949,27550.0462659381,1.008014571949
"Mississippi","Franklin",2008,8338,2922831,37,1.00445729430189,2935858.91796169,1.00445729430189
"Mississippi","Franklin",2009,8324,14343,-14,0.998320940273447,14318.917246342,0.998320940273447
"Mississippi","Franklin",2011,7984,9091,-340,0.959154252763095,8719.67131186929,0.959154252763095
"Mississippi","Franklin",2012,7901,4451,-83,0.989604208416834,4404.72833166333,0.989604208416834
"Mississippi","Franklin",2013,7876,164380,-25,0.996835843564106,163859.875965068,0.996835843564106
"Mississippi","Franklin",2015,7729,2158,-147,0.981335703402742,2117.72244794312,0.981335703402743
"Mississippi","Franklin",2016,7709,29895,-20,0.997412343123302,29817.6419976711,0.997412343123302
"Mississippi","Franklin",2017,7754,18832,45,1.00583733298742,18941.928654819,1.00583733298742
"Mississippi","Franklin",2018,7758,3070,4,1.0005158627805,3071.58369873614,1.0005158627805
"Mississippi","George",2001,19462,21781,NA,NA,NA,NA
"Mississippi","George",2008,22500,2381,3038,1.15609906484431,2752.67187339431,1.15609906484431
"Mississippi","George",2012,22915,22258,415,1.01844444444444,22668.5364444444,1.01844444444444
"Mississippi","George",2016,23645,5338,730,1.03185686231726,5508.05193104953,1.03185686231726
"Mississippi","George",2018,24110,511769,465,1.01966589130894,521833.393529287,1.01966589130894
"Mississippi","Greene",1999,12630,3067,NA,NA,NA,NA
"Mississippi","Greene",2001,13212,58084,582,1.04608076009501,60760.5548693587,1.04608076009501
"Mississippi","Greene",2008,14301,2381,1089,1.08242506811989,2577.25408719346,1.08242506811989
"Mississippi","Greene",2012,14333,55645,32,1.00223760576183,55769.5115726173,1.00223760576183
"Mississippi","Greene",2013,14288,71231,-45,0.996860392102142,71007.3625898277,0.996860392102142
"Mississippi","Greene",2018,13996,511769,-292,0.97956326987682,501310.11506159,0.97956326987682
"Mississippi","Grenada",1999,22450,76680,NA,NA,NA,NA
"Mississippi","Grenada",2000,23191,59438,741,1.03300668151448,61399.8511358575,1.03300668151448
"Mississippi","Grenada",2002,22936,10750,-255,0.989004355137769,10631.796817731,0.989004355137769
"Mississippi","Grenada",2003,22755,2153768,-181,0.992108475758633,2136771.48761772,0.992108475758633
"Mississippi","Grenada",2004,22680,30063,-75,0.996704021094265,29963.9129861569,0.996704021094265
"Mississippi","Grenada",2005,22726,593746,46,1.00202821869489,594950.246737213,1.00202821869489
"Mississippi","Grenada",2007,23112,644816,386,1.01698495115726,655768.168265423,1.01698495115726
"Mississippi","Grenada",2008,23093,59528,-19,0.999177916233991,59479.062997577,0.999177916233991
"Mississippi","Grenada",2009,23046,466169,-47,0.997964751223314,465220.230113021,0.997964751223314
"Mississippi","Grenada",2010,21835,14107,-1211,0.947452920246464,13365.7183459169,0.947452920246464
"Mississippi","Grenada",2011,21603,28410,-232,0.989374856881154,28108.1396839936,0.989374856881154
"Mississippi","Grenada",2012,21614,4450,11,1.00050918853863,4452.2658889969,1.00050918853863
"Mississippi","Grenada",2013,21529,32875,-85,0.99606736374572,32745.7145831406,0.99606736374572
"Mississippi","Grenada",2014,21596,344836,67,1.00311208137861,345909.157694273,1.00311208137861
"Mississippi","Grenada",2016,21219,12812,-377,0.982543063530283,12588.34172995,0.982543063530283
"Mississippi","Grenada",2017,21037,334820,-182,0.991422781469438,331948.175691597,0.991422781469438
"Mississippi","Grenada",2018,20984,112588,-53,0.997480629367305,112304.349099206,0.997480629367305
"Mississippi","Grenada",2019,20758,470123,-226,0.989229889439573,465059.723313,0.989229889439573
"Mississippi","Hancock",1997,39330,158345,NA,NA,NA,NA
"Mississippi","Hancock",1998,40271,15635,941,1.02392575642004,16009.0792016273,1.02392575642004
"Mississippi","Hancock",2003,44839,1050961,4568,1.11343150157682,1170173.08432867,1.11343150157682
"Mississippi","Hancock",2019,47632,100885,2793,1.06228952474408,107169.078703807,1.06228952474408
"Mississippi","Harrison",1996,175255,161750,NA,NA,NA,NA
"Mississippi","Harrison",2001,190270,1089078,15015,1.08567515905395,1182384.93087216,1.08567515905395
"Mississippi","Harrison",2003,191012,210192,742,1.00389972144847,211011.690250696,1.00389972144847
"Mississippi","Harrison",2005,195843,197914,4831,1.02529160471593,202919.562655749,1.02529160471593
"Mississippi","Harrison",2009,181191,896486,-14652,0.92518496959299,829415.372650541,0.92518496959299
"Mississippi","Harrison",2012,193540,556453,12349,1.06815459929025,594377.831238858,1.06815459929025
"Mississippi","Harrison",2013,196134,230130,2594,1.01340291412628,233214.412627881,1.01340291412628
"Mississippi","Harrison",2016,202504,288286,6370,1.03247779579267,297648.893837886,1.03247779579267
"Mississippi","Hinds",1998,247262,96939,NA,NA,NA,NA
"Mississippi","Hinds",2000,250600,185746,3338,1.01349985036116,188253.543205183,1.01349985036116
"Mississippi","Hinds",2001,249440,268638,-1160,0.99537110933759,267394.504070231,0.99537110933759
"Mississippi","Hinds",2002,248675,97480,-765,0.996933130211674,97181.041533034,0.996933130211674
"Mississippi","Hinds",2003,248460,29299403,-215,0.999135417713884,29274071.2551724,0.999135417713884
"Mississippi","Hinds",2004,249469,124357,1009,1.00406101585768,124862.015749014,1.00406101585768
"Mississippi","Hinds",2005,248970,3714219,-499,0.997999751472127,3706789.63891305,0.997999751472127
"Mississippi","Hinds",2006,250889,191404,1919,1.00770775595453,192879.295320721,1.00770775595453
"Mississippi","Hinds",2007,248959,1054028,-1930,0.992307355045458,1045919.73682385,0.992307355045458
"Mississippi","Hinds",2008,247463,922685,-1496,0.9939909784342,917140.56593656,0.9939909784342
"Mississippi","Hinds",2009,247631,152996,168,1.00067888936932,153099.867357948,1.00067888936932
"Mississippi","Hinds",2010,245720,152822,-1911,0.992282872499808,151642.653141166,0.992282872499808
"Mississippi","Hinds",2011,248205,403436,2485,1.01011313690379,407516.003499919,1.01011313690379
"Mississippi","Hinds",2012,247997,62321,-208,0.999161983038214,62268.7739449246,0.999161983038214
"Mississippi","Hinds",2013,246250,89859,-1747,0.99295555994629,89225.9936612136,0.99295555994629
"Mississippi","Hinds",2014,245291,297419,-959,0.996105583756345,296260.726615228,0.996105583756345
"Mississippi","Hinds",2015,244216,43177,-1075,0.995617450293733,42987.7746513325,0.995617450293733
"Mississippi","Hinds",2016,242176,330987,-2040,0.991646738952403,328222.179185639,0.991646738952403
"Mississippi","Hinds",2017,239929,530478,-2247,0.990721623942918,525556.025625991,0.990721623942918
"Mississippi","Hinds",2018,235824,197538,-4105,0.98289077185334,194158.277290365,0.98289077185334
"Mississippi","Hinds",2019,231840,868618,-3984,0.983106045186241,853943.606757582,0.983106045186241
"Mississippi","Holmes",1997,21450,15834557,NA,NA,NA,NA
"Mississippi","Holmes",1999,21562,107352,112,1.00522144522145,107912.532587413,1.00522144522145
"Mississippi","Holmes",2000,21588,74299,26,1.00120582506261,74388.5915963269,1.00120582506261
"Mississippi","Holmes",2001,21387,1742526,-201,0.990689271817677,1726301.81406337,0.990689271817677
"Mississippi","Holmes",2003,20820,280256,-567,0.973488567821574,272826.012063403,0.973488567821574
"Mississippi","Holmes",2004,20761,4099,-59,0.99716618635927,4087.38419788665,0.99716618635927
"Mississippi","Holmes",2005,20597,527774,-164,0.992100573190116,523604.88791484,0.992100573190116
"Mississippi","Holmes",2006,20570,1276033,-27,0.998689129484876,1274360.28596398,0.998689129484876
"Mississippi","Holmes",2009,20290,5976,-280,0.986387943607195,5894.6543509966,0.986387943607195
"Mississippi","Holmes",2010,19405,16457,-885,0.95638245441104,15739.1860522425,0.95638245441104
"Mississippi","Holmes",2011,19081,57958,-324,0.983303272352486,56990.2910590054,0.983303272352486
"Mississippi","Holmes",2015,18367,10794,-714,0.962580577537865,10390.0947539437,0.962580577537865
"Mississippi","Holmes",2018,17444,5117,-923,0.949746828551206,4859.85452169652,0.949746828551206
"Mississippi","Holmes",2019,17010,208829,-434,0.975120385232745,203633.414927769,0.975120385232745
"Mississippi","Humphreys",1998,11318,234533,NA,NA,NA,NA
"Mississippi","Humphreys",1999,11214,115020,-104,0.990811097367026,113963.092419155,0.990811097367026
"Mississippi","Humphreys",2002,10682,2867,-532,0.952559300873908,2730.98751560549,0.952559300873908
"Mississippi","Humphreys",2006,10052,382810,-630,0.941022280471822,360232.739187418,0.941022280471822
"Mississippi","Humphreys",2008,9986,1220326,-66,0.993434142459212,1212313.51333068,0.993434142459212
"Mississippi","Humphreys",2009,9809,59765,-177,0.982275185259363,58705.6764470258,0.982275185259363
"Mississippi","Humphreys",2010,9334,5877,-475,0.951575084106433,5592.40676929351,0.951575084106433
"Mississippi","Humphreys",2011,9315,573903,-19,0.997964431112063,572734.780908506,0.997964431112063
"Mississippi","Humphreys",2012,9211,5564,-104,0.988835212023618,5501.87911969941,0.988835212023618
"Mississippi","Humphreys",2014,8793,5388,-418,0.954619476712626,5143.48974052763,0.954619476712626
"Mississippi","Issaquena",1997,1636,791727,NA,NA,NA,NA
"Mississippi","Issaquena",1999,1635,76680,-1,0.999388753056235,76633.1295843521,0.999388753056235
"Mississippi","Issaquena",2001,2175,17425,540,1.3302752293578,23180.0458715596,1.3302752293578
"Mississippi","Issaquena",2004,1897,2733,-278,0.872183908045977,2383.67862068965,0.872183908045977
"Mississippi","Issaquena",2006,1752,382810,-145,0.923563521349499,353549.351607802,0.923563521349499
"Mississippi","Issaquena",2008,1655,345262,-97,0.944634703196347,326146.466894977,0.944634703196347
"Mississippi","Issaquena",2011,1388,1136443,-267,0.838670694864048,953101.440483384,0.838670694864048
"Mississippi","Issaquena",2017,1341,9416,-47,0.966138328530259,9097.15850144092,0.966138328530259
"Mississippi","Itawamba",1997,21043,1583,NA,NA,NA,NA
"Mississippi","Itawamba",2002,22771,14335,1728,1.08211756878772,15512.155348572,1.08211756878772
"Mississippi","Itawamba",2004,22893,2732,122,1.00535769180098,2746.63721400026,1.00535769180098
"Mississippi","Itawamba",2005,23014,1319,121,1.00528545843708,1325.9715196785,1.00528545843708
"Mississippi","Itawamba",2015,23543,26987,529,1.02298600851656,27607.3234118363,1.02298600851656
"Mississippi","Itawamba",2019,23390,207824,-153,0.993501253026377,206473.404408954,0.993501253026377
"Mississippi","Jackson",1996,127854,161750,NA,NA,NA,NA
"Mississippi","Jackson",1998,130799,78177,2945,1.02303408575406,79977.7357219954,1.02303408575406
"Mississippi","Jackson",2001,132563,217815,1764,1.0134863416387,220752.527504033,1.0134863416387
"Mississippi","Jackson",2002,132464,71678,-99,0.999253185277943,71624.4698143524,0.999253185277943
"Mississippi","Jackson",2003,132826,140128,362,1.00273281797319,140510.944316946,1.00273281797319
"Mississippi","Jackson",2005,134474,527774,1648,1.01240720943189,534322.202550705,1.01240720943189
"Mississippi","Jackson",2011,140029,28411,5555,1.04130910064399,29584.6328583964,1.04130910064399
"Mississippi","Jackson",2012,139949,1346618,-80,0.999428689771405,1345848.66336259,0.999428689771405
"Mississippi","Jackson",2013,140324,1643800,375,1.00267954754946,1648204.64026181,1.00267954754946
"Mississippi","Jackson",2015,141354,107948,1030,1.0073401556398,108740.355121006,1.0073401556398
"Mississippi","Jasper",1998,17666,156355,NA,NA,NA,NA
"Mississippi","Jasper",2001,18317,43562,651,1.03685044718669,45167.2791803464,1.03685044718669
"Mississippi","Jasper",2003,18057,16814,-260,0.985805535841022,16575.3342796309,0.985805535841022
"Mississippi","Jasper",2004,18012,136659,-45,0.997507891676358,136318.430968599,0.997507891676358
"Mississippi","Jasper",2005,17811,527775,-201,0.988840772818121,521885.438874084,0.988840772818121
"Mississippi","Jasper",2008,18092,595281,281,1.01577676716636,604672.609735557,1.01577676716636
"Mississippi","Jasper",2010,17018,5877,-1074,0.940636745522883,5528.12215343798,0.940636745522883
"Mississippi","Jasper",2011,16862,2470626,-156,0.990833235397814,2447978.35303796,0.990833235397814
"Mississippi","Jasper",2012,16564,5564,-298,0.982327126082315,5465.668129522,0.982327126082315
"Mississippi","Jasper",2014,16536,21552,-28,0.998309587056267,21515.5682202367,0.998309587056267
"Mississippi","Jasper",2015,16554,23748,18,1.0010885341074,23773.8505079826,1.0010885341074
"Mississippi","Jasper",2016,16588,142006,34,1.00205388425758,142297.663887882,1.00205388425758
"Mississippi","Jasper",2018,16425,516886,-163,0.990173619483964,511806.881480588,0.990173619483964
"Mississippi","Jefferson",1997,11197,633382,NA,NA,NA,NA
"Mississippi","Jefferson",1999,11077.5,153360,-119.5,0.989327498437081,151723.265160311,0.989327498437081
"Mississippi","Jefferson",2001,11632.5,23232,555,1.05010155721056,24395.9593771158,1.05010155721056
"Mississippi","Jefferson",2004,11104.5,136658,-528,0.954609929078014,130455.083687943,0.954609929078014
"Mississippi","Jefferson",2005,10962,2638876,-142.5,0.987167364581926,2605012.2663785,0.987167364581926
"Mississippi","Jefferson",2008,10753,5738512,-209,0.98093413610655,5629102.31125707,0.98093413610655
"Mississippi","Jefferson",2010,10091.5,11754,-661.5,0.938482284013764,11030.9207662978,0.938482284013764
"Mississippi","Jefferson",2011,9878,272744,-213.5,0.97884358123173,266973.713719467,0.97884358123173
"Mississippi","Jefferson",2013,9799.5,10958,-78.5,0.992053047175542,10870.9172909496,0.992053047175542
"Mississippi","Jefferson",2014,9697,25862,-102.5,0.989540282667483,25591.4907903464,0.989540282667483
"Mississippi","Jones",1998,63616,93813,NA,NA,NA,NA
"Mississippi","Jones",1999,63054,191700,-562,0.991165744466801,190006.473214286,0.991165744466801
"Mississippi","Jones",2001,64863,46467,1809,1.02868969454753,47800.1240365401,1.02868969454753
"Mississippi","Jones",2002,64931,4300,68,1.00104836347378,4304.50796293727,1.00104836347378
